ID Cliente;ID Cidade;Primeiro Nome;Sobrenome;Estado Civil;Gênero;Email;Educação;Ocupação;Tipo Cliente;Nome Empresa;Data Nascimento
3125;634;Justin;Li;M;M;justin23@adventure-works.com;Partial College;Manual;Person;;11/09/1980
3126;628;Shane;Gonzalez;S;M;shane21@adventure-works.com;Partial College;Manual;Person;;19/05/1978
3127;699;Andy;Dominguez;M;M;andy17@adventure-works.com;Partial College;Manual;Person;;13/10/1978
3128;599;Lacey;Zhang;M;F;lacey12@adventure-works.com;High School;Manual;Person;;08/02/1976
3129;680;Ian;Harris;S;M;ian13@adventure-works.com;High School;Manual;Person;;20/01/1979
3130;549;Monica;Martinez;M;F;monica17@adventure-works.com;Bachelors;Clerical;Person;;18/10/1979
3131;655;Rebekah;Serrano;M;F;rebekah36@adventure-works.com;Bachelors;Clerical;Person;;14/03/1979
3132;468;Javier;Navarro;M;M;javier4@adventure-works.com;Bachelors;Clerical;Person;;16/08/1978
3133;699;Brandon;Ross;S;M;brandon1@adventure-works.com;High School;Manual;Person;;20/01/1977
3134;492;Ricardo;Kumar;S;M;ricardo7@adventure-works.com;Bachelors;Clerical;Person;;16/11/1977
3135;613;Cassandra;Fernandez;S;F;cassandra17@adventure-works.com;Partial College;Manual;Person;;13/06/1977
3136;539;Clayton;Xie;M;M;clayton23@adventure-works.com;Partial College;Manual;Person;;10/08/1943
3137;545;Louis;She;M;M;louis17@adventure-works.com;Partial College;Manual;Person;;05/04/1943
3138;437;Joy;Ruiz;M;F;joy3@adventure-works.com;Partial College;Manual;Person;;06/10/1943
3139;641;Vincent;He;S;M;vincent18@adventure-works.com;Partial College;Manual;Person;;16/10/1943
3140;496;Meredith;Sai;M;F;meredith4@adventure-works.com;Graduate Degree;Clerical;Person;;25/03/1961
3141;674;Meagan;Sai;M;F;meagan6@adventure-works.com;Graduate Degree;Clerical;Person;;08/07/1961
3142;702;Ana;Bryant;S;F;ana16@adventure-works.com;High School;Manual;Person;;11/06/1960
3143;590;Damien;Zheng;M;M;damien15@adventure-works.com;High School;Manual;Person;;13/09/1960
3144;506;Jill;Sandoval;S;F;jill28@adventure-works.com;Partial College;Manual;Person;;13/03/1960
3145;454;Lee;Gutierrez;M;M;lee9@adventure-works.com;High School;Manual;Person;;11/10/1959
3146;529;Jessie;Ye;S;M;jessie14@adventure-works.com;High School;Manual;Person;;15/02/1959
3147;485;Toni;Sara;M;F;toni10@adventure-works.com;Partial College;Manual;Person;;22/07/1959
3148;437;Marcus;Rivera;M;M;marcus83@adventure-works.com;Graduate Degree;Clerical;Person;;17/03/1958
3149;641;Shaun;Sharma;M;M;shaun10@adventure-works.com;Graduate Degree;Clerical;Person;;12/03/1958
3150;640;Donald;Srini;M;M;donald10@adventure-works.com;Bachelors;Clerical;Person;;27/10/1960
3151;501;Billy;Munoz;M;M;billy9@adventure-works.com;Bachelors;Clerical;Person;;21/02/1959
3152;539;Marie;Martin;S;F;marie24@adventure-works.com;High School;Manual;Person;;26/10/1970
3153;702;Luke;Turner;S;M;luke36@adventure-works.com;Partial College;Manual;Person;;10/03/1970
3154;639;Dylan;Lewis;S;M;dylan51@adventure-works.com;Partial College;Manual;Person;;14/11/1970
3155;563;Willie;Gao;M;M;willie13@adventure-works.com;Bachelors;Clerical;Person;;09/10/1970
3156;666;Olivia;Morris;M;F;olivia26@adventure-works.com;Graduate Degree;Clerical;Person;;10/09/1970
3157;506;Preston;Gonzalez;S;M;preston16@adventure-works.com;Partial College;Manual;Person;;18/05/1969
3158;506;Willie;Xu;S;M;willie10@adventure-works.com;Bachelors;Clerical;Person;;14/04/1969
3159;576;Craig;Moreno;S;M;craig7@adventure-works.com;Graduate Degree;Clerical;Person;;04/02/1969
3160;439;Jay;Malhotra;S;M;jay11@adventure-works.com;Graduate Degree;Clerical;Person;;12/11/1969
3161;626;Brittney;Hu;M;F;brittney19@adventure-works.com;Graduate Degree;Clerical;Person;;05/07/1969
3162;480;Claudia;Li;S;F;claudia2@adventure-works.com;Graduate Degree;Clerical;Person;;02/02/1969
3163;483;Brett;Garcia;M;M;brett14@adventure-works.com;Graduate Degree;Clerical;Person;;18/11/1969
3164;586;Ebony;Garcia;M;F;ebony15@adventure-works.com;Graduate Degree;Clerical;Person;;23/10/1969
3165;747;Kari;Smith;S;F;kari9@adventure-works.com;Graduate Degree;Skilled Manual;Person;;12/11/1969
3166;666;Natalie;Gray;S;F;natalie18@adventure-works.com;Graduate Degree;Skilled Manual;Person;;28/04/1969
3167;543;Elizabeth;Jenkins;M;F;elizabeth36@adventure-works.com;Bachelors;Clerical;Person;;11/10/1922
3168;483;Pamela;Subram;S;F;pamela16@adventure-works.com;Partial College;Manual;Person;;02/04/1951
3169;459;Edwin;Guo;M;M;edwin18@adventure-works.com;Partial College;Manual;Person;;25/09/1951
3170;543;Carmen;Martinez;S;F;carmen2@adventure-works.com;High School;Manual;Person;;16/04/1968
3171;544;Rebekah;Moreno;S;F;rebekah26@adventure-works.com;High School;Manual;Person;;02/11/1968
3172;483;Michele;Lal;S;F;michele9@adventure-works.com;Partial College;Professional;Person;;05/09/1944
3173;506;Carla;Garcia;S;F;carla17@adventure-works.com;Bachelors;Management;Person;;21/04/1944
3174;563;Tonya;Shan;M;F;tonya10@adventure-works.com;High School;Professional;Person;;21/04/1945
3175;586;Alberto;Diaz;M;M;alberto4@adventure-works.com;High School;Professional;Person;;08/09/1945
3176;447;Cynthia;Mehta;M;F;cynthia19@adventure-works.com;Bachelors;Management;Person;;20/05/1945
3177;435;Mindy;Rai;M;F;mindy22@adventure-works.com;Partial College;Professional;Person;;08/03/1946
3178;624;Kenneth;Nara;M;M;kenneth13@adventure-works.com;Partial College;Professional;Person;;22/05/1946
3179;529;Katie;Raje;S;F;katie16@adventure-works.com;Partial College;Professional;Person;;15/09/1946
3180;595;Claudia;Xu;S;F;claudia11@adventure-works.com;Bachelors;Management;Person;;26/04/1946
3181;626;Henry;Patel;M;M;henry5@adventure-works.com;Bachelors;Management;Person;;05/05/1946
3182;483;Adriana;Chandra;M;F;adriana2@adventure-works.com;Bachelors;Management;Person;;02/12/1946
3183;483;Steve;Lin;M;M;steve11@adventure-works.com;Partial College;Professional;Person;;20/09/1954
3184;659;Robyn;Carlson;S;F;robyn14@adventure-works.com;Partial College;Professional;Person;;17/10/1953
3185;541;Caleb;Jenkins;M;M;caleb3@adventure-works.com;Bachelors;Management;Person;;27/10/1953
3186;503;Frank;Vazquez;S;M;frank22@adventure-works.com;Partial College;Professional;Person;;19/11/1952
3187;529;Katrina;Tang;M;F;katrina3@adventure-works.com;Partial College;Professional;Person;;26/06/1952
3188;662;Eugene;Lu;M;M;eugene15@adventure-works.com;Partial College;Professional;Person;;24/09/1952
3189;529;Meagan;Sanchez;M;F;meagan18@adventure-works.com;High School;Professional;Person;;07/11/1951
3190;623;Krista;Martin;M;F;krista0@adventure-works.com;High School;Professional;Person;;01/09/1951
3191;765;Candace;Patel;M;F;candace2@adventure-works.com;High School;Professional;Person;;23/05/1951
3192;676;Derrick;Martin;M;M;derrick0@adventure-works.com;Partial College;Professional;Person;;15/01/1951
3193;528;Ronald;Kapoor;M;M;ronald3@adventure-works.com;High School;Management;Person;;23/08/1950
3194;747;Pamela;Vance;S;F;pamela7@adventure-works.com;Partial College;Management;Person;;03/08/1950
3195;506;Cassie;Rai;M;F;cassie16@adventure-works.com;Partial College;Management;Person;;26/01/1950
3196;506;Clinton;Blanco;S;M;clinton12@adventure-works.com;High School;Management;Person;;04/05/1950
3197;704;Felicia;Dominguez;M;F;felicia12@adventure-works.com;Partial College;Management;Person;;04/10/1950
3198;595;Frank;Gill;M;M;frank21@adventure-works.com;Partial College;Management;Person;;02/02/1949
3199;662;Daisy;Romero;M;F;daisy5@adventure-works.com;High School;Management;Person;;12/11/1949
3200;447;Samuel;Anderson;M;M;samuel66@adventure-works.com;High School;Management;Person;;02/07/1949
3201;615;Colleen;Goel;M;F;colleen42@adventure-works.com;Partial High School;Skilled Manual;Person;;07/10/1948
3202;529;Marie;Serrano;M;F;marie40@adventure-works.com;High School;Management;Person;;10/04/1948
3203;683;Clayton;Zeng;S;M;clayton19@adventure-works.com;Partial High School;Skilled Manual;Person;;19/07/1948
3204;435;Seth;Rodriguez;S;M;seth19@adventure-works.com;High School;Management;Person;;14/05/1947
3205;504;Chelsea;Sara;M;F;chelsea11@adventure-works.com;Partial High School;Skilled Manual;Person;;09/08/1947
3206;548;Wesley;Wu;S;M;wesley7@adventure-works.com;Partial High School;Skilled Manual;Person;;23/04/1947
3207;641;Edwin;West;M;M;edwin1@adventure-works.com;Partial High School;Professional;Person;;06/07/1947
3208;765;José;Saraiva;M;M;josé5@adventure-works.com;Partial High School;Professional;Person;;21/09/1947
3209;486;Eugene;Xu;S;M;eugene16@adventure-works.com;High School;Management;Person;;22/08/1947
3210;646;Craig;Ramos;M;M;craig16@adventure-works.com;Bachelors;Professional;Person;;09/04/1975
3211;697;Jenny;Tang;M;F;jenny27@adventure-works.com;Bachelors;Professional;Person;;27/10/1976
3212;487;Emma;Bradley;S;F;emma31@adventure-works.com;Bachelors;Professional;Person;;15/03/1975
3213;473;Erick;Madan;S;M;erick7@adventure-works.com;Bachelors;Professional;Person;;03/05/1975
3214;512;Autumn;Guo;M;F;autumn17@adventure-works.com;Bachelors;Professional;Person;;11/11/1975
3215;655;Robyn;Munoz;S;F;robyn5@adventure-works.com;Bachelors;Professional;Person;;26/06/1975
3216;613;Stacey;Yang;S;F;stacey5@adventure-works.com;Bachelors;Professional;Person;;05/06/1975
3217;692;Edwin;Zheng;S;M;edwin20@adventure-works.com;Bachelors;Professional;Person;;06/11/1974
3218;468;Terrance;Lopez;S;M;terrance14@adventure-works.com;Bachelors;Professional;Person;;25/04/1974
3219;699;Karl;Kumar;S;M;karl8@adventure-works.com;Bachelors;Professional;Person;;08/02/1974
3220;669;Christy;Ye;S;F;christy9@adventure-works.com;Bachelors;Professional;Person;;01/11/1974
3221;646;Latasha;Romero;M;F;latasha9@adventure-works.com;High School;Management;Person;;20/07/1974
3222;554;Glenn;Zhao;S;M;glenn11@adventure-works.com;Bachelors;Professional;Person;;05/04/1972
3223;473;Dawn;Zhang;S;F;dawn1@adventure-works.com;Bachelors;Professional;Person;;27/07/1972
3224;493;Larry;Rubio;M;M;larry23@adventure-works.com;Bachelors;Professional;Person;;28/05/1972
3225;646;Tamara;She;S;F;tamara12@adventure-works.com;Partial College;Management;Person;;21/09/1973
3226;637;Alisha;Chen;M;F;alisha2@adventure-works.com;Bachelors;Professional;Person;;27/05/1972
3227;648;Heidi;Mehta;S;F;heidi16@adventure-works.com;Bachelors;Professional;Person;;26/07/1972
3228;512;Alison;Xu;M;F;alison4@adventure-works.com;High School;Management;Person;;21/10/1972
3229;656;Arturo;Raje;S;M;arturo39@adventure-works.com;Bachelors;Professional;Person;;21/08/1971
3230;632;Allen;Perez;S;M;allen19@adventure-works.com;Bachelors;Professional;Person;;06/07/1971
3231;561;Luis;Coleman;S;M;luis4@adventure-works.com;Bachelors;Professional;Person;;11/07/1971
3232;628;Kari;Sai;M;F;kari7@adventure-works.com;Partial High School;Professional;Person;;05/08/1972
3233;680;Omar;Huang;M;M;omar6@adventure-works.com;High School;Management;Person;;18/03/1971
3234;655;Ricardo;She;S;M;ricardo0@adventure-works.com;High School;Management;Person;;27/06/1971
3235;531;Gina;Romero;S;F;gina9@adventure-works.com;High School;Management;Person;;17/06/1970
3236;706;Larry;Alvarez;M;M;larry6@adventure-works.com;Partial High School;Professional;Person;;21/05/1970
3237;656;Abigail;Richardson;M;F;abigail14@adventure-works.com;High School;Management;Person;;26/11/1970
3238;613;Kate;Andersen;M;F;kate10@adventure-works.com;Partial High School;Professional;Person;;11/04/1970
3239;706;Jay;Gonzalez;M;M;jay25@adventure-works.com;Partial High School;Professional;Person;;04/06/1970
3240;645;Maria;Peterson;M;F;maria17@adventure-works.com;Bachelors;Management;Person;;19/06/1941
3241;642;Caroline;Foster;M;F;caroline17@adventure-works.com;Bachelors;Management;Person;;18/06/1941
3242;619;Grace;Wood;M;F;grace49@adventure-works.com;Graduate Degree;Management;Person;;27/10/1941
3243;442;Rafael;Ye;M;M;rafael10@adventure-works.com;Bachelors;Management;Person;;02/06/1942
3244;523;Gregory;Winston;S;F;gregory27@adventure-works.com;Bachelors;Management;Person;;04/04/1942
3245;511;Jennifer;Griffin;M;F;jennifer94@adventure-works.com;Bachelors;Management;Person;;11/03/1942
3246;573;Ana;Russell;M;F;ana18@adventure-works.com;Bachelors;Management;Person;;02/11/1942
3247;633;Devin;Garcia;S;M;devin15@adventure-works.com;Bachelors;Management;Person;;07/03/1942
3248;551;Hunter;Allen;M;M;hunter57@adventure-works.com;Bachelors;Management;Person;;27/02/1942
3249;582;Misty;Tang;M;F;misty5@adventure-works.com;Graduate Degree;Management;Person;;02/03/1942
3250;516;Eduardo;Thomas;M;M;eduardo9@adventure-works.com;Graduate Degree;Management;Person;;09/01/1942
3251;470;Adam;Collins;S;M;adam32@adventure-works.com;Bachelors;Management;Person;;03/08/1942
3252;691;Alex;Brooks;M;M;alex4@adventure-works.com;Graduate Degree;Management;Person;;22/08/1942
3253;536;Destiny;Cook;M;F;destiny28@adventure-works.com;Graduate Degree;Management;Person;;04/06/1943
3254;443;Eduardo;Scott;S;M;eduardo29@adventure-works.com;Bachelors;Management;Person;;20/10/1943
3255;582;Tabitha;Gill;M;F;tabitha34@adventure-works.com;Bachelors;Management;Person;;01/09/1943
3256;479;Jonathan;Jackson;S;M;jonathan65@adventure-works.com;Bachelors;Management;Person;;26/02/1943
3257;507;Elizabeth;Robinson;S;F;elizabeth22@adventure-works.com;Graduate Degree;Management;Person;;17/05/1943
3258;516;James;Carter;M;M;james60@adventure-works.com;Graduate Degree;Management;Person;;01/02/1943
3259;546;Haley;Foster;S;F;haley35@adventure-works.com;Bachelors;Management;Person;;18/07/1944
3260;510;Antonio;Flores;S;M;antonio12@adventure-works.com;Partial College;Skilled Manual;Person;;03/03/1953
3261;568;Frank;Ruiz;S;M;frank32@adventure-works.com;Partial College;Skilled Manual;Person;;10/12/1953
3262;679;Meredith;Subram;S;F;meredith12@adventure-works.com;Graduate Degree;Management;Person;;13/02/1953
3263;534;Jon;He;M;M;jon39@adventure-works.com;Graduate Degree;Management;Person;;11/11/1953
3264;549;Nina;Lal;S;F;nina9@adventure-works.com;Partial College;Skilled Manual;Person;;24/02/1954
3265;692;Karl;Lal;S;M;karl9@adventure-works.com;Partial College;Skilled Manual;Person;;08/02/1954
3266;695;Garrett;Bell;S;M;garrett18@adventure-works.com;Partial College;Skilled Manual;Person;;17/03/1975
3267;583;Cory;Patel;M;M;cory1@adventure-works.com;Partial College;Skilled Manual;Person;;27/05/1975
3268;620;Lauren;Wood;S;F;lauren49@adventure-works.com;Partial College;Skilled Manual;Person;;13/09/1975
3269;430;Isabella;Roberts;S;F;isabella43@adventure-works.com;High School;Skilled Manual;Person;;17/02/1975
3270;430;Tony;She;M;M;tony3@adventure-works.com;High School;Skilled Manual;Person;;19/11/1975
3271;643;James;Ross;S;M;james19@adventure-works.com;Partial College;Skilled Manual;Person;;25/01/1975
3272;551;Lucas;Wright;M;M;lucas43@adventure-works.com;High School;Skilled Manual;Person;;03/03/1974
3273;537;Sydney;Ward;S;F;sydney13@adventure-works.com;High School;Skilled Manual;Person;;03/03/1974
3274;690;Angel;Parker;S;M;angel21@adventure-works.com;Partial College;Skilled Manual;Person;;05/05/1973
3275;682;Edward;Williams;M;M;edward24@adventure-works.com;Partial College;Professional;Person;;09/07/1976
3276;628;Arthur;Prasad;S;M;arthur11@adventure-works.com;High School;Skilled Manual;Person;;02/02/1955
3277;561;Melody;Suarez;S;F;melody19@adventure-works.com;High School;Skilled Manual;Person;;10/07/1955
3278;680;Jerry;She;S;M;jerry0@adventure-works.com;High School;Skilled Manual;Person;;27/04/1956
3279;656;Olivia;Sanchez;M;F;olivia25@adventure-works.com;Graduate Degree;Management;Person;;21/07/1958
3280;568;Taylor;Barnes;M;F;taylor28@adventure-works.com;Graduate Degree;Management;Person;;04/08/1958
3281;442;Isaac;Oliver;S;M;isaac31@adventure-works.com;Bachelors;Management;Person;;15/02/1973
3282;562;Daniel;Wilson;S;M;daniel25@adventure-works.com;Bachelors;Management;Person;;06/07/1973
3283;668;Brianna;Lewis;S;F;brianna20@adventure-works.com;High School;Professional;Person;;23/03/1974
3284;644;Seth;Simmons;S;M;seth63@adventure-works.com;Partial College;Professional;Person;;08/10/1974
3285;694;Wyatt;Anderson;S;M;wyatt10@adventure-works.com;Partial College;Professional;Person;;17/06/1974
3286;445;Taylor;Hughes;S;F;taylor36@adventure-works.com;Partial College;Professional;Person;;04/12/1974
3287;518;Kristine;Hernandez;M;F;kristine5@adventure-works.com;Bachelors;Management;Person;;12/04/1959
3288;534;Derek;Xie;S;M;derek3@adventure-works.com;Graduate Degree;Management;Person;;27/08/1959
3289;625;Christina;Ramirez;S;F;christina5@adventure-works.com;Graduate Degree;Management;Person;;09/03/1966
3290;691;Jessica;Martinez;S;F;jessica65@adventure-works.com;Bachelors;Management;Person;;22/08/1966
3291;620;Jonathan;Wilson;S;M;jonathan57@adventure-works.com;Partial High School;Skilled Manual;Person;;10/03/1957
3292;671;Tyler;White;S;M;tyler1@adventure-works.com;Partial High School;Skilled Manual;Person;;20/08/1957
3293;470;Isabella;Ross;S;F;isabella15@adventure-works.com;Partial High School;Skilled Manual;Person;;28/09/1957
3294;472;Kyle;Campbell;M;M;kyle37@adventure-works.com;High School;Professional;Person;;15/02/1957
3295;625;Steven;Gray;M;M;steven16@adventure-works.com;High School;Professional;Person;;22/11/1957
18114;471;Alícia;Anand;S;F;alícia18@adventure-works.com;High School;Skilled Manual;Person;;26/05/1956
18115;679;Levi;Raman;M;M;levi11@adventure-works.com;High School;Skilled Manual;Person;;19/09/1956
18116;656;Jacquelyn;Munoz;M;F;jacquelyn7@adventure-works.com;High School;Skilled Manual;Person;;08/02/1957
18117;510;Janelle;Patel;M;F;janelle3@adventure-works.com;Bachelors;Management;Person;;08/05/1958
18118;680;Glenn;She;S;M;glenn24@adventure-works.com;Bachelors;Management;Person;;04/02/1958
18119;471;Noah;Griffin;S;M;noah18@adventure-works.com;Bachelors;Management;Person;;06/02/1958
18120;655;Lee;Oliver;S;M;lee20@adventure-works.com;Bachelors;Management;Person;;13/10/1958
18121;487;Kaitlyn;Brown;S;F;kaitlyn27@adventure-works.com;Bachelors;Management;Person;;23/03/1958
18122;596;Julie;Luo;S;F;julie10@adventure-works.com;Bachelors;Management;Person;;16/03/1959
18123;531;Shannon;Munoz;M;M;shannon28@adventure-works.com;Bachelors;Management;Person;;05/03/1959
18124;487;Tonya;Goel;M;F;tonya19@adventure-works.com;Bachelors;Management;Person;;20/12/1959
18125;490;Angel;Edwards;M;M;angel23@adventure-works.com;High School;Professional;Person;;14/01/1974
18126;575;Andrea;Reed;M;F;andrea20@adventure-works.com;Partial College;Professional;Person;;10/12/1974
18127;443;Chloe;Cox;S;F;chloe56@adventure-works.com;Partial College;Professional;Person;;26/09/1974
18128;469;Bryan;Murphy;M;M;bryan15@adventure-works.com;Bachelors;Management;Person;;19/11/1966
18129;488;Alyssa;Reed;M;F;alyssa28@adventure-works.com;Graduate Degree;Management;Person;;14/09/1966
18130;690;Timothy;Watson;M;M;timothy2@adventure-works.com;Graduate Degree;Management;Person;;01/03/1966
18131;571;Hannah;Washington;M;F;hannah35@adventure-works.com;Partial High School;Skilled Manual;Person;;22/09/1957
18132;633;Brandon;Coleman;S;M;brandon3@adventure-works.com;Bachelors;Professional;Person;;16/05/1964
18133;472;Brianna;Cook;S;F;brianna29@adventure-works.com;Bachelors;Professional;Person;;16/06/1964
18134;523;Sydney;King;S;F;sydney60@adventure-works.com;Bachelors;Skilled Manual;Person;;17/03/1964
18135;597;Pedro;Dominguez;M;M;pedro33@adventure-works.com;Bachelors;Skilled Manual;Person;;16/03/1964
18136;490;Adam;Allen;M;M;adam52@adventure-works.com;Bachelors;Skilled Manual;Person;;04/10/1964
18137;582;Caroline;Bryant;M;F;caroline19@adventure-works.com;Bachelors;Skilled Manual;Person;;08/05/1964
18138;511;Jack;Allen;M;M;jack58@adventure-works.com;Bachelors;Skilled Manual;Person;;20/07/1963
18139;707;Eduardo;Wood;M;M;eduardo46@adventure-works.com;Bachelors;Professional;Person;;13/02/1963
18140;560;Riley;Coleman;S;F;riley4@adventure-works.com;Graduate Degree;Professional;Person;;22/08/1968
18141;535;Richard;Ward;S;M;richard84@adventure-works.com;Graduate Degree;Professional;Person;;28/11/1963
18142;584;Suzanne;Wang;S;F;suzanne2@adventure-works.com;Bachelors;Professional;Person;;17/07/1962
18143;445;Ashley;Smith;M;F;ashley0@adventure-works.com;Bachelors;Professional;Person;;24/05/1962
18144;645;Grace;Jenkins;S;F;grace54@adventure-works.com;Bachelors;Professional;Person;;16/03/1962
18145;677;Brandon;Zhang;M;M;brandon20@adventure-works.com;Partial College;Skilled Manual;Person;;11/02/1962
18146;522;Shelby;Gray;M;F;shelby6@adventure-works.com;Partial College;Skilled Manual;Person;;10/08/1962
18147;479;Ian;Henderson;M;M;ian45@adventure-works.com;Partial College;Skilled Manual;Person;;08/10/1962
18148;508;Mary;Roberts;S;F;mary17@adventure-works.com;High School;Skilled Manual;Person;;14/02/1961
18149;658;Gabriella;Murphy;S;F;gabriella13@adventure-works.com;High School;Skilled Manual;Person;;13/11/1961
18150;467;Ariana;Bell;M;F;ariana12@adventure-works.com;Partial College;Skilled Manual;Person;;20/08/1961
18151;644;Wyatt;Griffin;M;M;wyatt49@adventure-works.com;Partial College;Skilled Manual;Person;;12/07/1961
18152;610;Caroline;Long;M;F;caroline10@adventure-works.com;Partial College;Skilled Manual;Person;;23/03/1961
18153;562;Steven;Sanders;M;M;steven13@adventure-works.com;Partial College;Skilled Manual;Person;;25/07/1961
18154;430;Pedro;Arun;S;M;pedro7@adventure-works.com;Bachelors;Professional;Person;;17/03/1960
18155;499;Eduardo;Bennett;S;M;eduardo45@adventure-works.com;Partial College;Skilled Manual;Person;;16/09/1967
18156;537;Gabriella;Kelly;S;F;gabriella0@adventure-works.com;Partial College;Skilled Manual;Person;;08/10/1967
18157;689;Ashley;Barnes;S;F;ashley29@adventure-works.com;Graduate Degree;Professional;Person;;22/10/1967
18158;691;Seth;Powell;S;M;seth56@adventure-works.com;Graduate Degree;Professional;Person;;27/04/1967
18159;597;Ian;Edwards;M;M;ian38@adventure-works.com;Partial College;Skilled Manual;Person;;11/12/1960
18160;562;Emma;Morgan;M;F;emma30@adventure-works.com;Partial College;Skilled Manual;Person;;14/07/1960
18161;508;Logan;Baker;S;M;logan41@adventure-works.com;Bachelors;Professional;Person;;26/02/1959
18162;520;Thomas;Martinez;S;M;thomas81@adventure-works.com;Bachelors;Professional;Person;;24/07/1959
18163;686;Xavier;Murphy;M;M;xavier82@adventure-works.com;Bachelors;Professional;Person;;13/02/1959
18164;536;Mason;Murphy;S;M;mason14@adventure-works.com;Bachelors;Professional;Person;;06/02/1959
18165;523;Jennifer;James;M;F;jennifer70@adventure-works.com;Bachelors;Professional;Person;;23/09/1959
18166;665;Benjamin;Perry;S;M;benjamin8@adventure-works.com;Graduate Degree;Professional;Person;;17/06/1959
18167;584;Jaime;Hernandez;S;M;jaime46@adventure-works.com;Graduate Degree;Professional;Person;;02/05/1959
18168;442;Dawn;Shen;S;F;dawn26@adventure-works.com;Graduate Degree;Professional;Person;;12/03/1959
18169;610;Derrick;Romero;S;M;derrick9@adventure-works.com;Graduate Degree;Professional;Person;;26/02/1959
18170;442;Victoria;Bailey;S;F;victoria33@adventure-works.com;Bachelors;Professional;Person;;18/09/1958
18171;445;Alexandra;Adams;S;F;alexandra57@adventure-works.com;Bachelors;Professional;Person;;16/10/1958
18172;597;Jay;Alvarez;M;M;jay34@adventure-works.com;Graduate Degree;Professional;Person;;04/05/1958
18173;470;Arturo;Carson;S;M;arturo41@adventure-works.com;Bachelors;Professional;Person;;24/10/1958
18174;575;Richard;Bradley;S;M;richard57@adventure-works.com;Bachelors;Professional;Person;;20/11/1958
18175;537;Richard;Parker;S;M;richard36@adventure-works.com;Graduate Degree;Professional;Person;;15/11/1958
18176;597;Sean;Rivera;M;M;sean24@adventure-works.com;Graduate Degree;Professional;Person;;06/08/1958
18177;695;Luke;Evans;M;M;luke32@adventure-works.com;Graduate Degree;Management;Person;;08/02/1958
18178;610;Frank;Martin;M;M;frank30@adventure-works.com;Graduate Degree;Management;Person;;06/11/1929
18179;519;Candice;She;M;F;candice7@adventure-works.com;Graduate Degree;Management;Person;;01/09/1969
18180;568;Patricia;Mehta;M;F;patricia17@adventure-works.com;Graduate Degree;Management;Person;;10/06/1969
18181;519;Erik;Gomez;M;M;erik2@adventure-works.com;Graduate Degree;Management;Person;;05/04/1969
18182;613;Melinda;Suarez;S;F;melinda14@adventure-works.com;Bachelors;Professional;Person;;13/05/1968
18183;679;Wesley;Xu;M;M;wesley12@adventure-works.com;Bachelors;Professional;Person;;26/12/1968
18184;492;Gabrielle;Simmons;M;F;gabrielle37@adventure-works.com;Graduate Degree;Management;Person;;24/11/1970
18185;628;Kristi;Madan;M;F;kristi24@adventure-works.com;Graduate Degree;Management;Person;;12/04/1970
18186;706;Warren;Li;M;M;warren20@adventure-works.com;Bachelors;Professional;Person;;21/09/1968
18187;561;Mathew;Serrano;S;M;mathew12@adventure-works.com;Bachelors;Professional;Person;;19/06/1968
18188;425;Jerome;Ramos;M;M;jerome16@adventure-works.com;Bachelors;Professional;Person;;12/04/1968
18189;637;Colin;Kumar;S;M;colin31@adventure-works.com;Bachelors;Professional;Person;;19/09/1968
18190;669;Roy;Dominguez;S;M;roy32@adventure-works.com;Bachelors;Professional;Person;;23/06/1967
18191;679;Kaitlin;Suri;S;F;kaitlin0@adventure-works.com;Graduate Degree;Management;Person;;11/08/1969
18192;558;Chelsea;Weber;S;F;chelsea4@adventure-works.com;Graduate Degree;Management;Person;;19/11/1969
18193;568;Jessica;Ramirez;M;F;jessica19@adventure-works.com;Bachelors;Professional;Person;;27/10/1967
18194;534;Alejandro;Liang;S;M;alejandro20@adventure-works.com;Graduate Degree;Management;Person;;06/09/1966
18195;706;Grace;Powell;M;F;grace56@adventure-works.com;Bachelors;Professional;Person;;25/10/1966
18196;706;Barbara;Xu;M;F;barbara22@adventure-works.com;Bachelors;Professional;Person;;10/10/1966
18197;487;Darren;Serrano;M;M;darren39@adventure-works.com;Bachelors;Professional;Person;;21/01/1966
18198;701;Morgan;Brown;S;F;morgan27@adventure-works.com;Partial High School;Skilled Manual;Person;;04/07/1953
18199;570;Faith;Ramirez;M;F;faith28@adventure-works.com;Partial High School;Skilled Manual;Person;;06/07/1953
18200;631;James;Wilson;S;M;james72@adventure-works.com;Partial High School;Skilled Manual;Person;;07/10/1953
18201;580;Jackson;Collins;M;M;jackson32@adventure-works.com;High School;Professional;Person;;25/02/1957
18202;584;Kara;Jai;S;F;kara10@adventure-works.com;Partial College;Professional;Person;;18/05/1957
18203;597;Jerry;Kumar;M;M;jerry8@adventure-works.com;Partial College;Professional;Person;;18/11/1957
18204;610;Laura;Hu;M;F;laura26@adventure-works.com;Partial College;Professional;Person;;28/04/1957
18205;566;Austin;Sharma;S;M;austin27@adventure-works.com;Partial College;Professional;Person;;26/11/1957
18206;570;David;Long;M;M;david42@adventure-works.com;Partial High School;Skilled Manual;Person;;16/11/1956
18207;488;Nicholas;Anderson;M;M;nicholas11@adventure-works.com;Partial High School;Skilled Manual;Person;;23/08/1956
18208;559;Katelyn;James;M;F;katelyn6@adventure-works.com;High School;Professional;Person;;27/01/1956
18209;583;Amber;Lopez;M;F;amber21@adventure-works.com;High School;Professional;Person;;12/11/1956
